	antec	licenser	is_cataphoric	cl_distance	node_id	nsp_score	same_mod	same_mod_class	l_mod_class	subj_imperat	is_rel	y
18236	cancan21-0876-0012-2	cancan21-0876-0013-2	0.0	1.0	0.02	0.97223299741745	0.0	0.0	2.0	0.0	1.0	1.0
18237	cancan21-0876-0012-2	cancan21-0876-0013-2	0.0	1.0	0.02	0.97223299741745	0.0	0.0	2.0	0.0	1.0	1.0
18238	cancan21-0876-0012-2	cancan21-0876-0013-2	0.0	1.0	0.02	0.97223299741745	0.0	0.0	2.0	0.0	1.0	1.0
18239	cancan21-0876-0012-2	cancan21-0876-0013-2	0.0	1.0	0.02	0.97223299741745	0.0	0.0	2.0	0.0	1.0	1.0
18240	cancan21-0876-0012-2	cancan21-0876-0013-2	0.0	1.0	0.02	0.97223299741745	0.0	0.0	2.0	0.0	1.0	1.0
18241	cancan21-0876-0012-2	cancan21-0876-0013-2	0.0	1.0	0.02	0.97223299741745	0.0	0.0	2.0	0.0	1.0	1.0
18242	cancan21-0888-0000-3	cancan21-0888-0054-32	0.0	137.0	0.03	0.1933913379907608	0.0	0.0	2.0	0.0	0.0	0.0
18243	cancan21-0888-0002-10	cancan21-0888-0054-32	0.0	135.0	0.1	0.7444469928741455	0.0	0.0	2.0	0.0	0.0	0.0
18244	cancan21-0888-0003-15	cancan21-0888-0054-32	0.0	134.0	0.15	0.7180341482162476	0.0	0.0	2.0	0.0	0.0	0.0
18245	cancan21-0888-0003-21	cancan21-0888-0054-32	0.0	133.0	0.21	0.16736780107021332	0.0	0.0	2.0	0.0	0.0	0.0
18246	cancan21-0888-0003-28	cancan21-0888-0054-32	0.0	132.0	0.28	0.27584415674209595	0.0	1.0	2.0	0.0	0.0	0.0
18247	cancan21-0888-0003-29	cancan21-0888-0054-32	0.0	132.0	0.29	0.27584415674209595	0.0	1.0	2.0	0.0	0.0	0.0
18248	cancan21-0888-0003-31	cancan21-0888-0054-32	0.0	132.0	0.31	0.27584415674209595	0.0	0.0	2.0	1.0	0.0	0.0
18249	cancan21-0888-0004-9	cancan21-0888-0054-32	0.0	131.0	0.09	0.022557826712727547	0.0	0.0	2.0	0.0	0.0	0.0
18250	cancan21-0888-0004-16	cancan21-0888-0054-32	0.0	130.0	0.16	0.02228286676108837	0.0	0.0	2.0	0.0	0.0	0.0
18251	cancan21-0888-0005-3	cancan21-0888-0054-32	0.0	129.0	0.03	0.024345016106963158	0.0	0.0	2.0	0.0	0.0	0.0
18252	cancan21-0888-0005-24	cancan21-0888-0054-32	0.0	128.0	0.24	0.1470031440258026	0.0	0.0	2.0	0.0	0.0	0.0
18253	cancan21-0888-0005-39	cancan21-0888-0054-32	0.0	127.0	0.39	0.11795959621667862	0.0	0.0	2.0	0.0	0.0	0.0
18254	cancan21-0888-0006-9	cancan21-0888-0054-32	0.0	126.0	0.09	0.026190059259533882	0.0	0.0	2.0	0.0	0.0	0.0
18255	cancan21-0888-0006-11	cancan21-0888-0054-32	0.0	126.0	0.11	0.026190059259533882	0.0	0.0	2.0	1.0	0.0	0.0
18256	cancan21-0888-0007-2	cancan21-0888-0054-32	0.0	125.0	0.02	0.6011987328529358	0.0	0.0	2.0	0.0	0.0	0.0
18257	cancan21-0888-0007-6	cancan21-0888-0054-32	0.0	124.0	0.06	0.6635863184928894	0.0	0.0	2.0	0.0	0.0	0.0
18258	cancan21-0888-0007-13	cancan21-0888-0054-32	0.0	123.0	0.13	0.7168043255805969	0.0	0.0	2.0	0.0	0.0	0.0
18259	cancan21-0888-0007-24	cancan21-0888-0054-32	0.0	122.0	0.24	0.4677833914756775	0.0	0.0	2.0	0.0	0.0	0.0
18260	cancan21-0888-0008-2	cancan21-0888-0054-32	0.0	121.0	0.02	0.855959951877594	0.0	0.0	2.0	0.0	0.0	0.0
18261	cancan21-0888-0008-7	cancan21-0888-0054-32	0.0	120.0	0.07	0.55802983045578	0.0	0.0	2.0	0.0	0.0	0.0
18262	cancan21-0888-0008-19	cancan21-0888-0054-32	0.0	119.0	0.19	0.6538082361221313	0.0	0.0	2.0	0.0	0.0	0.0
18263	cancan21-0888-0008-35	cancan21-0888-0054-32	0.0	118.0	0.35	0.5961278676986694	0.0	1.0	2.0	0.0	0.0	0.0
18264	cancan21-0888-0008-38	cancan21-0888-0054-32	0.0	118.0	0.38	0.5961278676986694	0.0	0.0	2.0	1.0	0.0	0.0
18265	cancan21-0888-0009-3	cancan21-0888-0054-32	0.0	117.0	0.03	0.9132286906242371	0.0	1.0	2.0	0.0	0.0	0.0
18266	cancan21-0888-0009-15	cancan21-0888-0054-32	0.0	116.0	0.15	0.010416592471301556	0.0	0.0	2.0	0.0	0.0	0.0
18267	cancan21-0888-0009-18	cancan21-0888-0054-32	0.0	116.0	0.18	0.010416592471301556	0.0	0.0	2.0	1.0	0.0	0.0
18268	cancan21-0888-0010-12	cancan21-0888-0054-32	0.0	114.0	0.12	0.25757360458374023	0.0	1.0	2.0	0.0	0.0	0.0
18269	cancan21-0888-0010-13	cancan21-0888-0054-32	0.0	114.0	0.13	0.25757360458374023	0.0	0.0	2.0	0.0	0.0	0.0
18270	cancan21-0888-0011-2	cancan21-0888-0054-32	0.0	113.0	0.02	0.7450460195541382	0.0	0.0	2.0	0.0	0.0	0.0
18271	cancan21-0888-0011-9	cancan21-0888-0054-32	0.0	112.0	0.09	0.42470183968544006	0.0	0.0	2.0	0.0	0.0	0.0
18272	cancan21-0888-0012-7	cancan21-0888-0054-32	0.0	111.0	0.07	0.2059178650379181	0.0	0.0	2.0	0.0	0.0	0.0
18273	cancan21-0888-0012-18	cancan21-0888-0054-32	0.0	110.0	0.18	0.5817337036132812	0.0	0.0	2.0	0.0	0.0	0.0
18274	cancan21-0888-0012-28	cancan21-0888-0054-32	0.0	109.0	0.28	0.3799075484275818	0.0	1.0	2.0	0.0	0.0	0.0
18275	cancan21-0888-0013-4	cancan21-0888-0054-32	0.0	108.0	0.04	0.4631192982196808	0.0	0.0	2.0	0.0	0.0	0.0
18276	cancan21-0888-0013-15	cancan21-0888-0054-32	0.0	108.0	0.15	0.4631192982196808	0.0	1.0	2.0	1.0	0.0	0.0
18277	cancan21-0888-0013-18	cancan21-0888-0054-32	0.0	108.0	0.18	0.4631192982196808	0.0	1.0	2.0	1.0	0.0	0.0
18278	cancan21-0888-0013-21	cancan21-0888-0054-32	0.0	107.0	0.21	0.5773827433586121	0.0	0.0	2.0	1.0	0.0	0.0
18279	cancan21-0888-0013-30	cancan21-0888-0054-32	0.0	106.0	0.3	0.4256601929664612	0.0	0.0	2.0	0.0	0.0	0.0
18280	cancan21-0888-0014-6	cancan21-0888-0054-32	0.0	105.0	0.06	0.0591578371822834	0.0	0.0	2.0	0.0	0.0	0.0
18281	cancan21-0888-0014-10	cancan21-0888-0054-32	0.0	105.0	0.1	0.0591578371822834	0.0	0.0	2.0	0.0	0.0	0.0
18282	cancan21-0888-0014-14	cancan21-0888-0054-32	0.0	104.0	0.14	0.5934357047080994	0.0	0.0	2.0	0.0	0.0	0.0
18283	cancan21-0888-0014-18	cancan21-0888-0054-32	0.0	103.0	0.18	0.5874044895172119	0.0	0.0	2.0	1.0	0.0	0.0
18284	cancan21-0888-0015-2	cancan21-0888-0054-32	0.0	102.0	0.02	0.6305230259895325	0.0	0.0	2.0	0.0	0.0	0.0
18285	cancan21-0888-0015-8	cancan21-0888-0054-32	0.0	101.0	0.08	0.9326240420341492	0.0	0.0	2.0	0.0	0.0	0.0
18286	cancan21-0888-0015-12	cancan21-0888-0054-32	0.0	101.0	0.12	0.9326240420341492	0.0	1.0	2.0	1.0	0.0	0.0
18287	cancan21-0888-0015-35	cancan21-0888-0054-32	0.0	100.0	0.35	0.2102142572402954	0.0	0.0	2.0	0.0	0.0	0.0
18288	cancan21-0888-0015-45	cancan21-0888-0054-32	0.0	99.0	0.45	0.6553441882133484	0.0	0.0	2.0	0.0	0.0	0.0
18289	cancan21-0888-0015-53	cancan21-0888-0054-32	0.0	98.0	0.53	0.8586346507072449	0.0	1.0	2.0	0.0	0.0	0.0
18290	cancan21-0888-0015-56	cancan21-0888-0054-32	0.0	98.0	0.56	0.8586346507072449	0.0	0.0	2.0	1.0	0.0	0.0
18291	cancan21-0888-0016-6	cancan21-0888-0054-32	0.0	97.0	0.06	0.10054536908864975	0.0	0.0	2.0	0.0	0.0	0.0
18292	cancan21-0888-0016-12	cancan21-0888-0054-32	0.0	96.0	0.12	0.08067093789577484	0.0	0.0	2.0	0.0	0.0	0.0
18293	cancan21-0888-0017-6	cancan21-0888-0054-32	0.0	95.0	0.06	0.6030991077423096	0.0	0.0	2.0	0.0	0.0	0.0
18294	cancan21-0888-0017-8	cancan21-0888-0054-32	0.0	94.0	0.08	0.9953402280807495	0.0	1.0	2.0	0.0	0.0	0.0
18295	cancan21-0888-0017-13	cancan21-0888-0054-32	0.0	93.0	0.13	0.8561310172080994	0.0	0.0	2.0	0.0	0.0	0.0
18296	cancan21-0888-0017-18	cancan21-0888-0054-32	0.0	92.0	0.18	0.2892681956291199	0.0	0.0	2.0	0.0	1.0	0.0
18297	cancan21-0888-0018-6	cancan21-0888-0054-32	0.0	91.0	0.06	0.4312915802001953	0.0	0.0	2.0	1.0	0.0	0.0
18298	cancan21-0888-0018-12	cancan21-0888-0054-32	0.0	90.0	0.12	0.9361394643783569	0.0	1.0	2.0	0.0	0.0	0.0
18299	cancan21-0888-0018-14	cancan21-0888-0054-32	0.0	90.0	0.14	0.9361394643783569	0.0	0.0	2.0	1.0	0.0	0.0
18300	cancan21-0888-0019-2	cancan21-0888-0054-32	0.0	89.0	0.02	0.677501380443573	0.0	0.0	2.0	0.0	0.0	0.0
18301	cancan21-0888-0019-7	cancan21-0888-0054-32	0.0	88.0	0.07	0.5035151839256287	0.0	0.0	2.0	0.0	0.0	0.0
18302	cancan21-0888-0020-5	cancan21-0888-0054-32	0.0	87.0	0.05	0.23170894384384155	0.0	1.0	2.0	0.0	0.0	0.0
18303	cancan21-0888-0020-8	cancan21-0888-0054-32	0.0	87.0	0.08	0.23170894384384155	0.0	0.0	2.0	1.0	0.0	0.0
18304	cancan21-0888-0020-14	cancan21-0888-0054-32	0.0	86.0	0.14	0.4656372368335724	0.0	0.0	2.0	0.0	0.0	0.0
18305	cancan21-0888-0020-19	cancan21-0888-0054-32	0.0	85.0	0.19	0.7542454600334167	0.0	0.0	2.0	1.0	0.0	0.0
18306	cancan21-0888-0021-7	cancan21-0888-0054-32	0.0	84.0	0.07	0.7216864228248596	0.0	0.0	2.0	0.0	0.0	0.0
18307	cancan21-0888-0021-8	cancan21-0888-0054-32	0.0	84.0	0.08	0.7216864228248596	0.0	0.0	2.0	0.0	0.0	0.0
18308	cancan21-0888-0021-21	cancan21-0888-0054-32	0.0	83.0	0.21	0.5198242664337158	0.0	0.0	2.0	0.0	0.0	0.0
18309	cancan21-0888-0023-3	cancan21-0888-0054-32	0.0	81.0	0.03	0.030426232144236565	0.0	0.0	2.0	0.0	0.0	0.0
18310	cancan21-0888-0023-4	cancan21-0888-0054-32	0.0	81.0	0.04	0.030426232144236565	0.0	0.0	2.0	0.0	0.0	0.0
18311	cancan21-0888-0023-19	cancan21-0888-0054-32	0.0	80.0	0.19	0.1508021354675293	0.0	1.0	2.0	0.0	0.0	0.0
18312	cancan21-0888-0024-2	cancan21-0888-0054-32	0.0	79.0	0.02	0.6219276785850525	0.0	0.0	2.0	0.0	0.0	0.0
18313	cancan21-0888-0024-6	cancan21-0888-0054-32	0.0	78.0	0.06	0.6442036032676697	0.0	0.0	2.0	0.0	0.0	0.0
18314	cancan21-0888-0025-5	cancan21-0888-0054-32	0.0	77.0	0.05	0.883279025554657	0.0	1.0	2.0	0.0	0.0	0.0
18315	cancan21-0888-0025-7	cancan21-0888-0054-32	0.0	77.0	0.07	0.883279025554657	0.0	0.0	2.0	1.0	0.0	0.0
18316	cancan21-0888-0025-18	cancan21-0888-0054-32	0.0	76.0	0.18	0.32419881224632263	0.0	0.0	2.0	0.0	0.0	0.0
18317	cancan21-0888-0025-26	cancan21-0888-0054-32	0.0	75.0	0.26	0.3265922963619232	0.0	0.0	2.0	0.0	0.0	0.0
18318	cancan21-0888-0025-31	cancan21-0888-0054-32	0.0	74.0	0.31	0.7760199308395386	0.0	0.0	2.0	1.0	0.0	0.0
18319	cancan21-0888-0026-6	cancan21-0888-0054-32	0.0	73.0	0.06	0.03287617862224579	0.0	0.0	2.0	0.0	0.0	0.0
18320	cancan21-0888-0027-5	cancan21-0888-0054-32	0.0	72.0	0.05	0.06701614707708359	0.0	0.0	2.0	0.0	0.0	0.0
18321	cancan21-0888-0027-6	cancan21-0888-0054-32	0.0	72.0	0.06	0.06701614707708359	0.0	0.0	2.0	0.0	0.0	0.0
18322	cancan21-0888-0027-8	cancan21-0888-0054-32	0.0	71.0	0.08	0.3437739908695221	0.0	0.0	2.0	0.0	0.0	0.0
18323	cancan21-0888-0027-18	cancan21-0888-0054-32	0.0	70.0	0.18	0.9697169065475464	0.0	1.0	2.0	0.0	0.0	0.0
18324	cancan21-0888-0027-20	cancan21-0888-0054-32	0.0	69.0	0.2	0.17400851845741272	0.0	1.0	2.0	0.0	0.0	0.0
18325	cancan21-0888-0027-22	cancan21-0888-0054-32	0.0	69.0	0.22	0.17400851845741272	0.0	0.0	2.0	0.0	0.0	0.0
18326	cancan21-0888-0027-30	cancan21-0888-0054-32	0.0	68.0	0.3	0.8583275675773621	0.0	0.0	2.0	0.0	0.0	0.0
18327	cancan21-0888-0028-2	cancan21-0888-0054-32	0.0	67.0	0.02	0.5807256698608398	0.0	0.0	2.0	0.0	0.0	0.0
18328	cancan21-0888-0028-6	cancan21-0888-0054-32	0.0	66.0	0.06	0.0737709105014801	0.0	0.0	2.0	0.0	0.0	0.0
18329	cancan21-0888-0028-7	cancan21-0888-0054-32	0.0	66.0	0.07	0.0737709105014801	0.0	0.0	2.0	0.0	0.0	0.0
18330	cancan21-0888-0029-3	cancan21-0888-0054-32	0.0	65.0	0.03	0.04670175164937973	0.0	0.0	2.0	0.0	0.0	0.0
18331	cancan21-0888-0029-6	cancan21-0888-0054-32	0.0	65.0	0.06	0.04670175164937973	0.0	0.0	2.0	0.0	0.0	0.0
18332	cancan21-0888-0029-9	cancan21-0888-0054-32	0.0	64.0	0.09	0.2622964680194855	0.0	0.0	2.0	0.0	0.0	0.0
18333	cancan21-0888-0029-17	cancan21-0888-0054-32	0.0	63.0	0.17	0.007310549262911081	1.0	1.0	2.0	0.0	0.0	0.0
18334	cancan21-0888-0030-5	cancan21-0888-0054-32	0.0	62.0	0.05	0.5297486782073975	0.0	0.0	2.0	0.0	0.0	0.0
18335	cancan21-0888-0030-13	cancan21-0888-0054-32	0.0	62.0	0.13	0.5297486782073975	0.0	0.0	2.0	1.0	0.0	0.0
18336	cancan21-0888-0030-17	cancan21-0888-0054-32	0.0	61.0	0.17	0.060945939272642136	1.0	1.0	2.0	0.0	0.0	0.0
18337	cancan21-0888-0030-26	cancan21-0888-0054-32	0.0	60.0	0.26	0.9864215850830078	1.0	1.0	2.0	0.0	0.0	0.0
18338	cancan21-0888-0031-4	cancan21-0888-0054-32	0.0	59.0	0.04	0.1429460346698761	0.0	0.0	2.0	0.0	0.0	0.0
18339	cancan21-0888-0032-10	cancan21-0888-0054-32	0.0	57.0	0.1	0.005077181849628687	0.0	1.0	2.0	0.0	0.0	0.0
18340	cancan21-0888-0032-11	cancan21-0888-0054-32	0.0	57.0	0.11	0.005077181849628687	0.0	0.0	2.0	0.0	0.0	0.0
18341	cancan21-0888-0033-2	cancan21-0888-0054-32	0.0	56.0	0.02	0.6639564633369446	0.0	0.0	2.0	0.0	0.0	0.0
18342	cancan21-0888-0033-6	cancan21-0888-0054-32	0.0	55.0	0.06	0.5983110666275024	0.0	0.0	2.0	0.0	0.0	0.0
18343	cancan21-0888-0034-2	cancan21-0888-0054-32	0.0	54.0	0.02	0.5039411783218384	0.0	0.0	2.0	0.0	0.0	0.0
18344	cancan21-0888-0034-3	cancan21-0888-0054-32	0.0	54.0	0.03	0.5039411783218384	0.0	0.0	2.0	0.0	0.0	0.0
18345	cancan21-0888-0034-8	cancan21-0888-0054-32	0.0	53.0	0.08	0.8674035668373108	1.0	1.0	2.0	0.0	0.0	0.0
18346	cancan21-0888-0034-15	cancan21-0888-0054-32	0.0	52.0	0.15	0.062332555651664734	0.0	1.0	2.0	0.0	0.0	0.0
18347	cancan21-0888-0034-16	cancan21-0888-0054-32	0.0	52.0	0.16	0.062332555651664734	0.0	0.0	2.0	0.0	0.0	0.0
18348	cancan21-0888-0034-19	cancan21-0888-0054-32	0.0	51.0	0.19	0.6905394196510315	0.0	1.0	2.0	0.0	0.0	0.0
18349	cancan21-0888-0035-3	cancan21-0888-0054-32	0.0	50.0	0.03	0.1618545651435852	0.0	0.0	2.0	1.0	0.0	0.0
18350	cancan21-0888-0036-5	cancan21-0888-0054-32	0.0	49.0	0.05	0.02398097887635231	0.0	0.0	2.0	0.0	0.0	0.0
18351	cancan21-0888-0036-16	cancan21-0888-0054-32	0.0	48.0	0.16	0.06530245393514633	1.0	1.0	2.0	0.0	0.0	0.0
18352	cancan21-0888-0036-19	cancan21-0888-0054-32	0.0	48.0	0.19	0.06530245393514633	0.0	0.0	2.0	1.0	0.0	0.0
18353	cancan21-0888-0037-4	cancan21-0888-0054-32	0.0	47.0	0.04	0.07034409791231155	0.0	0.0	2.0	0.0	0.0	0.0
18354	cancan21-0888-0037-8	cancan21-0888-0054-32	0.0	46.0	0.08	0.7737711668014526	0.0	0.0	2.0	0.0	0.0	0.0
18355	cancan21-0888-0038-2	cancan21-0888-0054-32	0.0	45.0	0.02	0.5068710446357727	0.0	0.0	2.0	0.0	0.0	0.0
18356	cancan21-0888-0038-6	cancan21-0888-0054-32	0.0	44.0	0.06	0.4171924889087677	0.0	0.0	2.0	0.0	0.0	0.0
18357	cancan21-0888-0038-12	cancan21-0888-0054-32	0.0	43.0	0.12	0.15345929563045502	0.0	0.0	2.0	0.0	0.0	0.0
18358	cancan21-0888-0039-4	cancan21-0888-0054-32	0.0	42.0	0.04	0.11340263485908508	0.0	0.0	2.0	0.0	0.0	0.0
18359	cancan21-0888-0039-10	cancan21-0888-0054-32	0.0	41.0	0.1	0.6979777216911316	0.0	0.0	2.0	0.0	0.0	0.0
18360	cancan21-0888-0039-18	cancan21-0888-0054-32	0.0	40.0	0.18	0.5801087021827698	0.0	1.0	2.0	0.0	0.0	0.0
18361	cancan21-0888-0039-21	cancan21-0888-0054-32	0.0	40.0	0.21	0.5801087021827698	0.0	0.0	2.0	1.0	0.0	0.0
18362	cancan21-0888-0039-26	cancan21-0888-0054-32	0.0	39.0	0.26	0.0678546205163002	0.0	0.0	2.0	1.0	0.0	0.0
18363	cancan21-0888-0040-6	cancan21-0888-0054-32	0.0	38.0	0.06	0.5921390652656555	0.0	0.0	2.0	0.0	0.0	0.0
18364	cancan21-0888-0040-7	cancan21-0888-0054-32	0.0	38.0	0.07	0.5921390652656555	0.0	1.0	2.0	0.0	0.0	0.0
18365	cancan21-0888-0041-4	cancan21-0888-0054-32	0.0	37.0	0.04	0.146847665309906	0.0	0.0	2.0	0.0	0.0	0.0
18366	cancan21-0888-0041-5	cancan21-0888-0054-32	0.0	37.0	0.05	0.146847665309906	0.0	0.0	2.0	0.0	0.0	0.0
18367	cancan21-0888-0041-13	cancan21-0888-0054-32	0.0	36.0	0.13	0.8058037757873535	0.0	1.0	2.0	0.0	0.0	0.0
18368	cancan21-0888-0041-17	cancan21-0888-0054-32	0.0	36.0	0.17	0.8058037757873535	0.0	0.0	2.0	1.0	0.0	0.0
18369	cancan21-0888-0042-2	cancan21-0888-0054-32	0.0	35.0	0.02	0.613882839679718	0.0	0.0	2.0	0.0	0.0	0.0
18370	cancan21-0888-0042-6	cancan21-0888-0054-32	0.0	34.0	0.06	0.9651529788970947	0.0	0.0	2.0	0.0	0.0	0.0
18371	cancan21-0888-0042-11	cancan21-0888-0054-32	0.0	33.0	0.11	0.7056242823600769	0.0	1.0	2.0	0.0	0.0	0.0
18372	cancan21-0888-0042-12	cancan21-0888-0054-32	0.0	33.0	0.12	0.7056242823600769	0.0	0.0	2.0	0.0	0.0	0.0
18373	cancan21-0888-0042-25	cancan21-0888-0054-32	0.0	32.0	0.25	0.4124325215816498	0.0	0.0	2.0	0.0	0.0	0.0
18374	cancan21-0888-0042-28	cancan21-0888-0054-32	0.0	32.0	0.28	0.4124325215816498	0.0	0.0	2.0	1.0	0.0	0.0
18375	cancan21-0888-0043-5	cancan21-0888-0054-32	0.0	31.0	0.05	0.03820354864001274	0.0	0.0	2.0	0.0	0.0	0.0
18376	cancan21-0888-0043-8	cancan21-0888-0054-32	0.0	30.0	0.08	0.14880889654159546	0.0	1.0	2.0	0.0	0.0	0.0
18377	cancan21-0888-0043-14	cancan21-0888-0054-32	0.0	29.0	0.14	0.7781074047088623	0.0	0.0	2.0	1.0	0.0	0.0
18378	cancan21-0888-0043-26	cancan21-0888-0054-32	0.0	28.0	0.26	0.12323171645402908	0.0	1.0	2.0	0.0	0.0	0.0
18379	cancan21-0888-0043-28	cancan21-0888-0054-32	0.0	28.0	0.28	0.12323171645402908	0.0	0.0	2.0	1.0	0.0	0.0
18380	cancan21-0888-0044-7	cancan21-0888-0054-32	0.0	27.0	0.07	0.07869897782802582	0.0	0.0	2.0	0.0	0.0	0.0
18381	cancan21-0888-0045-8	cancan21-0888-0054-32	0.0	26.0	0.08	0.6495329737663269	0.0	0.0	2.0	0.0	0.0	0.0
18382	cancan21-0888-0045-11	cancan21-0888-0054-32	0.0	26.0	0.11	0.6495329737663269	0.0	1.0	2.0	0.0	0.0	0.0
18383	cancan21-0888-0045-17	cancan21-0888-0054-32	0.0	25.0	0.17	0.8958246111869812	0.0	1.0	2.0	0.0	0.0	0.0
18384	cancan21-0888-0046-2	cancan21-0888-0054-32	0.0	24.0	0.02	0.5899736881256104	0.0	0.0	2.0	0.0	0.0	0.0
18385	cancan21-0888-0046-6	cancan21-0888-0054-32	0.0	23.0	0.06	0.6460958123207092	0.0	0.0	2.0	0.0	0.0	0.0
18386	cancan21-0888-0046-16	cancan21-0888-0054-32	0.0	22.0	0.16	0.10432043671607971	0.0	1.0	2.0	0.0	0.0	0.0
18387	cancan21-0888-0046-17	cancan21-0888-0054-32	0.0	22.0	0.17	0.10432043671607971	0.0	0.0	2.0	0.0	0.0	0.0
18388	cancan21-0888-0046-21	cancan21-0888-0054-32	0.0	21.0	0.21	0.8728814125061035	0.0	1.0	2.0	0.0	0.0	0.0
18389	cancan21-0888-0046-25	cancan21-0888-0054-32	0.0	21.0	0.25	0.8728814125061035	0.0	1.0	2.0	0.0	0.0	0.0
18390	cancan21-0888-0046-30	cancan21-0888-0054-32	0.0	20.0	0.3	0.8972492218017578	0.0	1.0	2.0	0.0	0.0	0.0
18391	cancan21-0888-0046-31	cancan21-0888-0054-32	0.0	20.0	0.31	0.8972492218017578	0.0	0.0	2.0	0.0	0.0	0.0
18392	cancan21-0888-0047-3	cancan21-0888-0054-32	0.0	19.0	0.03	0.34566694498062134	0.0	0.0	2.0	0.0	0.0	0.0
18393	cancan21-0888-0047-5	cancan21-0888-0054-32	0.0	19.0	0.05	0.34566694498062134	0.0	1.0	2.0	1.0	0.0	0.0
18394	cancan21-0888-0047-8	cancan21-0888-0054-32	0.0	19.0	0.08	0.34566694498062134	0.0	0.0	2.0	1.0	0.0	0.0
18395	cancan21-0888-0047-13	cancan21-0888-0054-32	0.0	18.0	0.13	0.7216566205024719	0.0	0.0	2.0	1.0	0.0	0.0
18396	cancan21-0888-0047-25	cancan21-0888-0054-32	0.0	17.0	0.25	0.6115888953208923	0.0	1.0	2.0	0.0	0.0	0.0
18397	cancan21-0888-0047-29	cancan21-0888-0054-32	0.0	17.0	0.29	0.6115888953208923	1.0	1.0	2.0	0.0	0.0	0.0
18398	cancan21-0888-0048-6	cancan21-0888-0054-32	0.0	16.0	0.06	0.6175935864448547	0.0	1.0	2.0	1.0	0.0	0.0
18399	cancan21-0888-0049-2	cancan21-0888-0054-32	0.0	15.0	0.02	0.6202642917633057	0.0	0.0	2.0	0.0	0.0	0.0
18400	cancan21-0888-0049-6	cancan21-0888-0054-32	0.0	14.0	0.06	0.2915845215320587	0.0	0.0	2.0	0.0	0.0	0.0
18401	cancan21-0888-0049-7	cancan21-0888-0054-32	0.0	14.0	0.07	0.2915845215320587	0.0	0.0	2.0	0.0	0.0	0.0
18402	cancan21-0888-0050-11	cancan21-0888-0054-32	0.0	13.0	0.11	0.43622326850891113	0.0	0.0	2.0	0.0	0.0	0.0
18403	cancan21-0888-0050-12	cancan21-0888-0054-32	0.0	13.0	0.12	0.43622326850891113	0.0	0.0	2.0	0.0	0.0	0.0
18404	cancan21-0888-0050-13	cancan21-0888-0054-32	0.0	13.0	0.13	0.43622326850891113	0.0	0.0	2.0	0.0	0.0	0.0
18405	cancan21-0888-0050-22	cancan21-0888-0054-32	0.0	12.0	0.22	0.4606979787349701	0.0	1.0	2.0	0.0	0.0	0.0
18406	cancan21-0888-0050-27	cancan21-0888-0054-32	0.0	11.0	0.27	0.9199903607368469	0.0	0.0	2.0	1.0	0.0	0.0
18407	cancan21-0888-0051-1	cancan21-0888-0054-32	0.0	10.0	0.01	0.08223908394575119	0.0	0.0	2.0	0.0	0.0	0.0
18408	cancan21-0888-0051-2	cancan21-0888-0054-32	0.0	10.0	0.02	0.08223908394575119	0.0	1.0	2.0	0.0	0.0	0.0
18409	cancan21-0888-0051-10	cancan21-0888-0054-32	0.0	9.0	0.1	0.06962878257036209	0.0	0.0	2.0	0.0	0.0	0.0
18410	cancan21-0888-0052-2	cancan21-0888-0054-32	0.0	8.0	0.02	0.22195951640605927	0.0	0.0	2.0	0.0	0.0	0.0
18411	cancan21-0888-0052-9	cancan21-0888-0054-32	0.0	7.0	0.09	0.4196825623512268	0.0	0.0	2.0	0.0	0.0	0.0
18412	cancan21-0888-0053-3	cancan21-0888-0054-32	0.0	6.0	0.03	0.17515075206756592	0.0	0.0	2.0	0.0	0.0	0.0
18413	cancan21-0888-0053-4	cancan21-0888-0054-32	0.0	6.0	0.04	0.17515075206756592	0.0	0.0	2.0	0.0	0.0	0.0
18414	cancan21-0888-0053-12	cancan21-0888-0054-32	0.0	5.0	0.12	0.886962354183197	0.0	1.0	2.0	1.0	0.0	0.0
18415	cancan21-0888-0054-4	cancan21-0888-0054-32	0.0	4.0	0.04	0.0907822921872139	0.0	0.0	2.0	0.0	0.0	0.0
18416	cancan21-0888-0054-8	cancan21-0888-0054-32	0.0	3.0	0.08	0.9144163727760315	0.0	0.0	2.0	0.0	0.0	0.0
18417	cancan21-0888-0054-12	cancan21-0888-0054-32	0.0	2.0	0.12	0.15459905564785004	0.0	0.0	2.0	0.0	0.0	0.0
18418	cancan21-0888-0054-18	cancan21-0888-0054-32	0.0	2.0	0.18	0.15459905564785004	1.0	1.0	2.0	1.0	0.0	0.0
18419	cancan21-0888-0054-23	cancan21-0888-0054-32	0.0	1.0	0.23	0.8036722540855408	0.0	0.0	2.0	1.0	0.0	1.0
18420	cancan21-0888-0055-2	cancan21-0888-0054-32	1.0	1.0	-0.02	0.38210222125053406	0.0	0.0	2.0	0.0	0.0	0.0
18421	cancan21-0888-0055-6	cancan21-0888-0054-32	1.0	2.0	-0.06	0.08090725541114807	0.0	0.0	2.0	0.0	0.0	0.0
18422	cancan21-0888-0055-9	cancan21-0888-0054-32	1.0	2.0	-0.09	0.08090725541114807	0.0	1.0	2.0	1.0	0.0	0.0
18423	cancan21-0888-0054-23	cancan21-0888-0054-32	0.0	1.0	0.23	0.8036722540855408	0.0	0.0	2.0	1.0	0.0	1.0
